,apparentTemperature,cloudCover,dewPoint,humidity,icon,ozone,precipIntensity,precipProbability,precipType,pressure,summary,temperature,time,visibility,windBearing,windSpeed
2016-10-03 04:00:00+00:00,58.54,0.31,53.4,0.83,partly-cloudy-night,,0.0,0.0,,1017.84,Partly Cloudy,58.54,1475467200,9.32,260.0,7.82
2016-10-03 05:00:00+00:00,57.72,0.24,52.97,0.84,clear-night,,0.0,0.0,,1018.11,Clear,57.72,1475470800,9.32,255.0,8.2
2016-10-03 06:00:00+00:00,57.82,0.24,52.93,0.84,clear-night,,0.0,0.0,,1018.4,Clear,57.82,1475474400,9.32,263.0,7.3
2016-10-03 07:00:00+00:00,57.32,0.24,52.43,0.84,clear-night,,0.0,0.0,,1018.49,Clear,57.32,1475478000,9.32,273.0,6.76
2016-10-03 08:00:00+00:00,56.63,0.24,52.12,0.85,clear-night,,0.0,0.0,,1018.69,Clear,56.63,1475481600,9.32,264.0,5.41
2016-10-03 09:00:00+00:00,56.32,0.31,52.07,0.86,partly-cloudy-night,,0.0,0.0,,1018.51,Partly Cloudy,56.32,1475485200,9.8,263.0,4.56
2016-10-03 10:00:00+00:00,55.86,0.24,52.71,0.89,clear-night,,0.0,0.0,,1018.35,Clear,55.86,1475488800,10.0,250.0,4.07
2016-10-03 11:00:00+00:00,55.57,0.31,52.57,0.9,partly-cloudy-night,,0.0,0.0,,1018.16,Partly Cloudy,55.57,1475492400,9.8,262.0,3.08
2016-10-03 12:00:00+00:00,55.64,0.24,51.95,0.87,clear-night,,0.0,0.0,,1018.34,Clear,55.64,1475496000,10.0,234.0,1.81
2016-10-03 13:00:00+00:00,55.13,0.24,52.5,0.91,clear-night,,0.0,0.0,,1018.72,Clear,55.13,1475499600,10.0,230.0,1.53
2016-10-03 14:00:00+00:00,55.45,0.31,51.77,0.87,partly-cloudy-night,,0.0,0.0,,1019.01,Partly Cloudy,55.45,1475503200,9.32,167.0,1.09
2016-10-03 15:00:00+00:00,56.34,,52.14,0.86,clear-day,,0.0,0.0,,1019.71,Clear,56.34,1475506800,9.55,173.0,0.6
2016-10-03 16:00:00+00:00,57.24,0.0,51.99,0.83,clear-day,,0.0,0.0,,1019.57,Clear,57.24,1475510400,8.87,150.0,2.44
2016-10-03 17:00:00+00:00,58.21,0.0,51.51,0.78,clear-day,,0.0,0.0,,1019.99,Clear,58.21,1475514000,9.55,131.0,5.21
2016-10-03 18:00:00+00:00,58.47,1.0,51.38,0.77,cloudy,,0.0,0.0,,1020.0,Overcast,58.47,1475517600,9.55,141.0,4.97
2016-10-03 19:00:00+00:00,59.15,,50.76,0.74,clear-day,,0.0,0.0,,1019.77,Clear,59.15,1475521200,8.87,149.0,5.96
2016-10-03 20:00:00+00:00,59.77,,50.26,0.71,clear-day,,0.0,0.0,,1019.06,Clear,59.77,1475524800,9.55,120.0,6.82
2016-10-03 21:00:00+00:00,60.85,,47.95,0.62,clear-day,,0.0,0.0,,1018.21,Clear,60.85,1475528400,9.55,127.0,8.26
2016-10-03 22:00:00+00:00,60.78,,48.09,0.63,clear-day,,0.0,0.0,,1017.69,Clear,60.78,1475532000,9.55,128.0,5.68
2016-10-03 23:00:00+00:00,60.9,,47.15,0.61,clear-day,,0.0,0.0,,1017.28,Clear,60.9,1475535600,8.87,154.0,5.61
2016-10-04 00:00:00+00:00,61.51,1.0,47.3,0.6,cloudy,,0.0,0.0,,1016.66,Overcast,61.51,1475539200,9.8,172.0,5.98
2016-10-04 01:00:00+00:00,62.01,,49.32,0.63,clear-day,,0.0,0.0,,1016.28,Clear,62.01,1475542800,9.8,160.0,4.12
2016-10-04 02:00:00+00:00,61.76,,49.62,0.64,clear-night,,0.0,0.0,,1015.88,Clear,61.76,1475546400,10.0,156.0,4.2
2016-10-04 03:00:00+00:00,62.43,,50.73,0.66,clear-night,,0.0,0.0,,1015.93,Clear,62.43,1475550000,10.0,166.0,2.03
2016-10-04 04:00:00+00:00,61.14,,50.62,0.68,clear-night,,0.0,0.0,,1016.15,Clear,61.14,1475553600,10.0,359.0,4.71
2016-10-04 05:00:00+00:00,60.49,,51.0,0.71,clear-night,,0.0,0.0,,1016.31,Clear,60.49,1475557200,9.32,333.0,3.71
2016-10-04 06:00:00+00:00,61.22,1.0,51.7,0.71,cloudy,,0.0,0.0,,1016.37,Overcast,61.22,1475560800,10.0,321.0,3.41
2016-10-04 07:00:00+00:00,60.58,0.31,52.54,0.75,partly-cloudy-night,,0.0,0.0,,1016.0,Partly Cloudy,60.58,1475564400,10.0,294.0,3.95
2016-10-04 08:00:00+00:00,60.06,,53.01,0.78,clear-night,,0.0,0.0,,1015.99,Clear,60.06,1475568000,9.8,297.0,3.34
2016-10-04 09:00:00+00:00,59.89,,53.54,0.8,clear-night,,0.0,0.0,,1016.07,Clear,59.89,1475571600,9.8,304.0,4.04
2016-10-04 10:00:00+00:00,59.43,0.31,52.38,0.77,partly-cloudy-night,,0.0,0.0,,1016.12,Partly Cloudy,59.43,1475575200,10.0,335.0,4.55
2016-10-04 11:00:00+00:00,59.13,0.31,52.36,0.78,partly-cloudy-night,,0.0,0.0,,1016.21,Partly Cloudy,59.13,1475578800,10.0,351.0,6.54
2016-10-04 12:00:00+00:00,58.98,0.75,51.83,0.77,partly-cloudy-night,,0.0,0.0,,1015.91,Mostly Cloudy,58.98,1475582400,9.55,11.0,5.58
2016-10-04 13:00:00+00:00,59.16,,50.77,0.74,clear-night,,0.0,0.0,,1016.17,Clear,59.16,1475586000,9.55,352.0,6.19
2016-10-04 14:00:00+00:00,59.15,,51.04,0.74,clear-night,,0.0,0.0,,1016.46,Clear,59.15,1475589600,9.32,8.0,5.95
2016-10-04 15:00:00+00:00,59.31,,50.45,0.72,clear-day,,0.0,0.0,,1016.99,Clear,59.31,1475593200,9.1,338.0,5.1
2016-10-04 16:00:00+00:00,58.72,,49.61,0.72,clear-day,,0.0,0.0,,1017.48,Clear,58.72,1475596800,8.87,316.0,2.77
2016-10-04 17:00:00+00:00,58.89,,52.75,0.8,clear-day,,0.0,0.0,,1018.11,Clear,58.89,1475600400,9.8,315.0,1.72
2016-10-04 18:00:00+00:00,59.9,0.47,52.24,0.76,partly-cloudy-day,,0.0,0.0,,1017.71,Partly Cloudy,59.9,1475604000,9.55,302.0,3.63
2016-10-04 19:00:00+00:00,60.87,0.24,51.46,0.71,clear-day,,0.0,0.0,,1017.1,Clear,60.87,1475607600,9.8,293.0,3.07
2016-10-04 20:00:00+00:00,63.57,0.24,51.26,0.64,clear-day,,0.0,0.0,,1016.57,Clear,63.57,1475611200,9.55,255.0,5.45
2016-10-04 21:00:00+00:00,63.21,0.24,51.19,0.65,clear-day,,0.0,0.0,,1016.03,Clear,63.21,1475614800,9.55,259.0,9.12
2016-10-04 22:00:00+00:00,64.47,0.24,50.62,0.61,clear-day,,0.0,0.0,,1015.76,Clear,64.47,1475618400,9.55,263.0,8.73
2016-10-04 23:00:00+00:00,65.24,0.24,51.57,0.61,clear-day,,0.0,0.0,,1015.28,Clear,65.24,1475622000,9.55,257.0,8.61
2016-10-05 00:00:00+00:00,65.8,0.24,51.63,0.6,clear-day,,0.0,0.0,,1015.05,Clear,65.8,1475625600,9.55,270.0,8.67
2016-10-05 01:00:00+00:00,64.79,0.24,51.07,0.61,clear-day,,0.0,0.0,,1015.26,Clear,64.79,1475629200,9.55,269.0,8.35
2016-10-05 02:00:00+00:00,62.21,0.24,53.09,0.72,clear-night,,0.0,0.0,,1015.34,Clear,62.21,1475632800,9.1,264.0,9.05
2016-10-05 03:00:00+00:00,61.61,0.31,53.81,0.76,partly-cloudy-night,,0.0,0.0,,1015.56,Partly Cloudy,61.61,1475636400,9.32,261.0,6.54
2016-10-05 04:00:00+00:00,60.9,0.24,54.23,0.79,clear-night,,0.0,0.0,,1015.66,Clear,60.9,1475640000,9.32,262.0,6.12
2016-10-05 05:00:00+00:00,60.81,0.24,53.86,0.78,clear-night,,0.0,0.0,,1016.03,Clear,60.81,1475643600,9.1,292.0,5.96
2016-10-05 06:00:00+00:00,59.74,0.24,54.01,0.81,clear-night,,0.0,0.0,,1016.4,Clear,59.74,1475647200,9.1,280.0,3.47
2016-10-05 07:00:00+00:00,60.2,0.31,55.28,0.84,partly-cloudy-night,,0.0,0.0,,1016.69,Partly Cloudy,60.2,1475650800,8.87,298.0,6.46
2016-10-05 08:00:00+00:00,59.47,0.19,54.41,0.83,clear-night,,0.0,0.0,,1016.76,Clear,59.47,1475654400,9.32,273.0,3.29
2016-10-05 09:00:00+00:00,58.47,0.19,54.21,0.86,clear-night,,0.0,0.0,,1016.76,Clear,58.47,1475658000,9.32,262.0,4.82
2016-10-05 10:00:00+00:00,57.71,0.12,53.84,0.87,clear-night,,0.0,0.0,,1016.83,Clear,57.71,1475661600,9.32,269.0,4.34
2016-10-05 11:00:00+00:00,57.56,0.0,52.61,0.84,clear-night,,0.0,0.0,,1016.66,Clear,57.56,1475665200,9.55,266.0,2.05
2016-10-05 12:00:00+00:00,57.38,0.0,53.52,0.87,clear-night,,0.0,0.0,,1017.07,Clear,57.38,1475668800,9.55,301.0,3.41
2016-10-05 13:00:00+00:00,56.68,0.0,52.85,0.87,clear-night,,0.0,0.0,,1017.46,Clear,56.68,1475672400,9.32,327.0,1.17
2016-10-05 14:00:00+00:00,56.91,0.0,52.1,0.84,clear-night,,0.0,0.0,,1017.92,Clear,56.91,1475676000,9.32,315.0,2.68
2016-10-05 15:00:00+00:00,57.35,0.0,50.67,0.78,clear-day,,0.0,0.0,,1018.17,Clear,57.35,1475679600,9.32,330.0,3.69
2016-10-05 16:00:00+00:00,60.02,0.0,47.26,0.63,clear-day,,0.0,0.0,,1018.73,Clear,60.02,1475683200,9.32,338.0,7.12
2016-10-05 17:00:00+00:00,60.13,0.0,45.06,0.57,clear-day,,0.0,0.0,,1019.05,Clear,60.13,1475686800,9.32,349.0,6.9
2016-10-05 18:00:00+00:00,61.59,0.0,43.03,0.51,clear-day,,0.0,0.0,,1019.1,Clear,61.59,1475690400,9.8,335.0,5.62
2016-10-05 19:00:00+00:00,62.69,0.12,45.48,0.53,clear-day,,0.0,0.0,,1019.07,Clear,62.69,1475694000,8.42,312.0,4.36
2016-10-05 20:00:00+00:00,66.3,0.0,45.34,0.47,clear-day,,0.0,0.0,,1018.75,Clear,66.3,1475697600,9.32,244.0,6.09
2016-10-05 21:00:00+00:00,66.29,0.12,48.32,0.52,clear-day,,0.0,0.0,,1018.11,Clear,66.29,1475701200,9.32,263.0,8.04
2016-10-05 22:00:00+00:00,66.38,0.0,48.57,0.53,clear-day,,0.0,0.0,,1017.68,Clear,66.38,1475704800,9.32,258.0,7.77
2016-10-05 23:00:00+00:00,66.44,0.0,50.47,0.56,clear-day,,0.0,0.0,,1017.39,Clear,66.44,1475708400,9.1,255.0,7.95
2016-10-06 00:00:00+00:00,65.18,0.12,52.11,0.63,clear-day,,0.0,0.0,,1017.08,Clear,65.18,1475712000,9.1,270.0,11.21
2016-10-06 01:00:00+00:00,64.06,0.24,53.75,0.69,clear-day,,0.0,0.0,,1017.05,Clear,64.06,1475715600,8.87,267.0,9.32
2016-10-06 02:00:00+00:00,62.02,0.24,54.48,0.76,clear-night,,0.0,0.0,,1017.08,Clear,62.02,1475719200,8.87,268.0,8.16
2016-10-06 03:00:00+00:00,61.89,0.24,54.62,0.77,clear-night,,0.0,0.0,,1017.26,Clear,61.89,1475722800,8.87,272.0,5.79
2016-10-06 04:00:00+00:00,61.45,0.19,54.48,0.78,clear-night,,0.0,0.0,,1017.57,Clear,61.45,1475726400,8.87,278.0,3.0
2016-10-06 05:00:00+00:00,61.11,0.12,54.7,0.79,clear-night,,0.0,0.0,,1017.63,Clear,61.11,1475730000,8.87,287.0,2.16
2016-10-06 06:00:00+00:00,59.67,0.07,53.73,0.81,clear-night,,0.0,0.0,,1017.81,Clear,59.67,1475733600,9.32,299.0,1.6
2016-10-06 07:00:00+00:00,60.02,0.0,54.75,0.83,clear-night,,0.0,0.0,,1017.92,Clear,60.02,1475737200,8.87,215.0,0.2
2016-10-06 08:00:00+00:00,59.53,0.0,55.54,0.87,clear-night,,0.0,0.0,,1018.02,Clear,59.53,1475740800,9.1,353.0,0.34
2016-10-06 09:00:00+00:00,58.67,0.0,53.82,0.84,clear-night,,0.0,0.0,,1017.93,Clear,58.67,1475744400,8.87,346.0,0.32
2016-10-06 10:00:00+00:00,58.66,0.0,54.03,0.85,clear-night,,0.0,0.0,,1017.88,Clear,58.66,1475748000,8.64,133.0,3.56
2016-10-06 11:00:00+00:00,58.08,0.0,53.61,0.85,clear-night,,0.0,0.0,,1017.66,Clear,58.08,1475751600,8.87,31.0,3.2
2016-10-06 12:00:00+00:00,57.29,0.0,53.92,0.89,clear-night,,0.0,0.0,,1017.4,Clear,57.29,1475755200,8.87,103.0,0.79
2016-10-06 13:00:00+00:00,57.22,0.0,53.0,0.86,clear-night,,0.0,0.0,,1017.4,Clear,57.22,1475758800,8.87,6.0,1.46
2016-10-06 14:00:00+00:00,56.4,0.15,52.92,0.88,clear-night,,0.0,0.0,,1017.88,Clear,56.4,1475762400,8.42,303.0,0.67
2016-10-06 15:00:00+00:00,57.14,0.31,53.65,0.88,partly-cloudy-day,,0.0,0.0,,1018.26,Partly Cloudy,57.14,1475766000,9.55,339.0,2.0
2016-10-06 16:00:00+00:00,59.46,0.31,52.45,0.78,partly-cloudy-day,,0.0,0.0,,1018.84,Partly Cloudy,59.46,1475769600,8.19,0.0,2.24
2016-10-06 17:00:00+00:00,59.64,0.31,50.4,0.71,partly-cloudy-day,,0.0,0.0,,1018.95,Partly Cloudy,59.64,1475773200,8.42,0.0,2.1
2016-10-06 18:00:00+00:00,60.72,0.24,50.09,0.68,clear-day,,0.0,0.0,,1019.03,Clear,60.72,1475776800,8.87,318.0,3.52
2016-10-06 19:00:00+00:00,62.53,0.24,49.51,0.62,clear-day,,0.0,0.0,,1018.53,Clear,62.53,1475780400,9.1,308.0,2.46
2016-10-06 20:00:00+00:00,66.19,0.24,49.36,0.55,clear-day,,0.0,0.0,,1017.98,Clear,66.19,1475784000,9.32,289.0,4.11
2016-10-06 21:00:00+00:00,68.99,0.24,46.91,0.45,clear-day,,0.0,0.0,,1017.32,Clear,68.99,1475787600,9.32,272.0,7.02
2016-10-06 22:00:00+00:00,68.53,0.12,44.56,0.42,clear-day,,0.0,0.0,,1016.58,Clear,68.53,1475791200,9.8,267.0,10.43
2016-10-06 23:00:00+00:00,68.68,0.0,43.34,0.4,clear-day,,0.0,0.0,,1016.11,Clear,68.68,1475794800,10.0,262.0,11.19
2016-10-07 00:00:00+00:00,67.25,0.0,49.13,0.52,clear-day,,0.0,0.0,,1015.59,Clear,67.25,1475798400,9.32,257.0,10.3
2016-10-07 01:00:00+00:00,65.83,0.0,48.03,0.53,clear-day,,0.0,0.0,,1015.5,Clear,65.83,1475802000,9.55,264.0,10.88
2016-10-07 02:00:00+00:00,64.47,0.12,49.44,0.58,clear-night,,0.0,0.0,,1015.48,Clear,64.47,1475805600,9.8,262.0,7.38
2016-10-07 03:00:00+00:00,63.77,0.12,51.73,0.65,clear-night,,0.0,0.0,,1015.86,Clear,63.77,1475809200,9.55,268.0,5.88
2016-10-07 04:00:00+00:00,62.66,0.12,52.21,0.69,clear-night,,0.0,0.0,,1015.98,Clear,62.66,1475812800,9.32,280.0,3.49
2016-10-07 05:00:00+00:00,62.3,0.2,53.47,0.73,clear-night,,0.0,0.0,,1016.02,Clear,62.3,1475816400,9.1,272.0,1.47
2016-10-07 06:00:00+00:00,61.53,0.16,52.45,0.72,clear-night,,0.0,0.0,,1016.14,Clear,61.53,1475820000,9.55,119.0,0.99
2016-10-07 07:00:00+00:00,58.48,0.16,51.45,0.77,clear-night,,0.0,0.0,,1016.45,Clear,58.48,1475823600,10.0,122.0,3.17
2016-10-07 08:00:00+00:00,59.93,0.16,53.56,0.79,clear-night,,0.0,0.0,,1016.49,Clear,59.93,1475827200,9.8,133.0,2.94
2016-10-07 09:00:00+00:00,58.65,0.0,51.69,0.78,clear-night,,0.0,0.0,,1016.5,Clear,58.65,1475830800,9.55,213.0,0.16
2016-10-07 10:00:00+00:00,58.52,0.0,51.19,0.77,clear-night,,0.0,0.0,,1016.4,Clear,58.52,1475834400,10.0,218.0,0.16
2016-10-07 11:00:00+00:00,58.0,0.0,50.55,0.76,clear-night,,0.0,0.0,,1016.12,Clear,58.0,1475838000,10.0,344.0,1.44
2016-10-07 12:00:00+00:00,57.94,0.07,48.94,0.72,clear-night,,0.0,0.0,,1016.04,Clear,57.94,1475841600,10.0,321.0,1.62
2016-10-07 13:00:00+00:00,57.65,0.0,51.04,0.79,clear-night,,0.0,0.0,,1016.25,Clear,57.65,1475845200,10.0,325.0,1.89
2016-10-07 14:00:00+00:00,58.01,0.24,52.4,0.82,clear-night,,0.0,0.0,,1016.26,Clear,58.01,1475848800,9.8,337.0,4.11
2016-10-07 15:00:00+00:00,58.65,0.2,52.69,0.81,clear-day,,0.0,0.0,,1016.36,Clear,58.65,1475852400,9.8,339.0,3.11
2016-10-07 16:00:00+00:00,60.22,0.24,49.47,0.68,clear-day,,0.0,0.0,,1016.94,Clear,60.22,1475856000,9.8,322.0,4.66
2016-10-07 17:00:00+00:00,60.78,0.2,45.73,0.58,clear-day,,0.0,0.0,,1016.96,Clear,60.78,1475859600,10.0,343.0,7.93
2016-10-07 18:00:00+00:00,63.66,0.41,46.22,0.53,partly-cloudy-day,,0.0,0.0,,1016.67,Partly Cloudy,63.66,1475863200,10.0,327.0,4.89
2016-10-07 19:00:00+00:00,67.71,0.2,46.84,0.47,clear-day,,0.0,0.0,,1016.19,Clear,67.71,1475866800,10.0,329.0,5.76
2016-10-07 20:00:00+00:00,70.46,0.2,44.45,0.39,clear-day,,0.0,0.0,,1015.61,Clear,70.46,1475870400,9.8,333.0,5.03
2016-10-07 21:00:00+00:00,74.64,0.0,41.87,0.31,clear-day,,0.0,0.0,,1014.45,Clear,74.64,1475874000,10.0,321.0,5.49
2016-10-07 22:00:00+00:00,77.73,0.0,44.32,0.31,clear-day,,0.0,0.0,,1013.69,Clear,77.73,1475877600,10.0,294.0,5.56
2016-10-07 23:00:00+00:00,77.89,0.0,47.28,0.34,clear-day,,0.0,0.0,,1013.12,Clear,77.89,1475881200,10.0,274.0,6.3
2016-10-08 00:00:00+00:00,73.74,0.47,45.38,0.36,partly-cloudy-day,,0.0,0.0,,1012.96,Partly Cloudy,73.74,1475884800,10.0,262.0,7.4
2016-10-08 01:00:00+00:00,73.53,0.0,44.04,0.35,clear-day,,0.0,0.0,,1012.52,Clear,73.53,1475888400,10.0,257.0,6.43
2016-10-08 02:00:00+00:00,72.42,0.0,42.78,0.34,clear-night,,0.0,0.0,,1012.61,Clear,72.42,1475892000,10.0,268.0,6.32
2016-10-08 03:00:00+00:00,71.38,0.0,47.27,0.42,clear-night,,0.0,0.0,,1012.74,Clear,71.38,1475895600,10.0,309.0,3.04
2016-10-08 04:00:00+00:00,68.6,0.0,44.55,0.42,clear-night,,0.0,0.0,,1012.93,Clear,68.6,1475899200,10.0,314.0,3.15
2016-10-08 05:00:00+00:00,68.28,0.19,48.56,0.49,clear-night,,0.0,0.0,,1012.9,Clear,68.28,1475902800,10.0,308.0,2.39
2016-10-08 06:00:00+00:00,65.57,0.12,50.65,0.59,clear-night,,0.0,0.0,,1013.06,Clear,65.57,1475906400,9.35,286.0,2.16
2016-10-08 07:00:00+00:00,67.1,0.12,56.06,0.68,clear-night,,0.0,0.0,,1013.23,Clear,67.1,1475910000,10.0,258.0,1.25
2016-10-08 08:00:00+00:00,63.58,0.12,47.89,0.57,clear-night,,0.0,0.0,,1013.22,Clear,63.58,1475913600,10.0,62.0,1.16
2016-10-08 09:00:00+00:00,63.24,0.2,48.17,0.58,clear-night,,0.0,0.0,,1013.35,Clear,63.24,1475917200,9.55,112.0,1.2
2016-10-08 10:00:00+00:00,61.75,0.2,48.82,0.63,clear-night,,0.0,0.0,,1013.1,Clear,61.75,1475920800,10.0,20.0,0.88
2016-10-08 11:00:00+00:00,60.84,0.16,47.74,0.62,clear-night,,0.0,0.0,,1012.96,Clear,60.84,1475924400,10.0,9.0,0.99
2016-10-08 12:00:00+00:00,61.09,0.12,49.12,0.65,clear-night,,0.0,0.0,,1012.89,Clear,61.09,1475928000,10.0,354.0,1.15
2016-10-08 13:00:00+00:00,60.41,0.12,49.41,0.67,clear-night,,0.0,0.0,,1012.83,Clear,60.41,1475931600,10.0,334.0,1.07
2016-10-08 14:00:00+00:00,59.78,0.2,49.62,0.69,clear-night,,0.0,0.0,,1013.01,Clear,59.78,1475935200,9.8,351.0,1.76
2016-10-08 15:00:00+00:00,60.7,0.31,51.4,0.71,partly-cloudy-day,,0.0,0.0,,1013.3,Partly Cloudy,60.7,1475938800,9.55,343.0,2.28
2016-10-08 16:00:00+00:00,63.74,0.24,52.2,0.66,clear-day,,0.0,0.0,,1013.61,Clear,63.74,1475942400,9.32,356.0,4.25
2016-10-08 17:00:00+00:00,63.81,0.24,52.01,0.65,clear-day,,0.0,0.0,,1013.86,Clear,63.81,1475946000,8.87,352.0,2.7
2016-10-08 18:00:00+00:00,65.79,0.24,50.53,0.58,clear-day,,0.0,0.0,,1013.83,Clear,65.79,1475949600,9.8,332.0,3.3
2016-10-08 19:00:00+00:00,68.24,0.24,51.74,0.56,clear-day,,0.0,0.0,,1013.6,Clear,68.24,1475953200,9.55,333.0,3.47
2016-10-08 20:00:00+00:00,73.34,0.24,53.88,0.51,clear-day,,0.0,0.0,,1013.01,Clear,73.34,1475956800,9.8,296.0,3.14
2016-10-08 21:00:00+00:00,79.06,0.24,57.98,0.49,clear-day,,0.0,0.0,,1012.32,Clear,79.06,1475960400,9.8,292.0,3.66
2016-10-08 22:00:00+00:00,80.31,0.24,55.13,0.42,clear-day,,0.0,0.0,,1011.76,Clear,80.28,1475964000,9.55,303.0,4.28
2016-10-08 23:00:00+00:00,79.1,0.24,53.15,0.41,clear-day,,0.0,0.0,,1011.53,Clear,79.1,1475967600,9.32,278.0,8.09
2016-10-09 00:00:00+00:00,79.43,0.24,54.23,0.42,clear-day,,0.0,0.0,,1011.25,Clear,79.43,1475971200,9.55,264.0,5.77
2016-10-09 01:00:00+00:00,75.75,0.24,53.49,0.46,clear-day,,0.0,0.0,,1011.34,Clear,75.75,1475974800,9.32,254.0,8.05
2016-10-09 02:00:00+00:00,72.14,0.24,55.95,0.57,clear-night,,0.0,0.0,,1011.44,Clear,72.14,1475978400,8.87,256.0,7.15
2016-10-09 03:00:00+00:00,71.1,0.31,53.6,0.54,partly-cloudy-night,,0.0,0.0,,1011.69,Partly Cloudy,71.1,1475982000,9.32,320.0,2.16
2016-10-09 04:00:00+00:00,68.02,0.19,55.53,0.64,clear-night,,0.0,0.0,,1012.24,Clear,68.02,1475985600,8.64,276.0,1.28
2016-10-09 05:00:00+00:00,65.87,0.19,55.32,0.69,clear-night,,0.0,0.0,,1012.71,Clear,65.87,1475989200,7.74,286.0,1.94
2016-10-09 06:00:00+00:00,61.7,0.0,52.1,0.71,clear-night,,0.0,0.0,,1013.11,Clear,61.7,1475992800,9.32,321.0,1.24
2016-10-09 07:00:00+00:00,60.55,0.0,53.53,0.78,clear-night,,0.0,0.0,,1013.29,Clear,60.55,1475996400,9.8,57.0,0.38
2016-10-09 08:00:00+00:00,60.61,0.07,54.51,0.8,clear-night,,0.0,0.0,,1013.29,Clear,60.61,1476000000,10.0,301.0,0.85
2016-10-09 09:00:00+00:00,60.62,0.0,54.61,0.81,clear-night,,0.0,0.0,,1013.33,Clear,60.62,1476003600,10.0,169.0,0.85
